iter,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,susceptibility_H1_0,susceptibility_H1_4,susceptibility_H1_18,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_4,susceptibility_H3_18,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_4,susceptibility_B_18,susceptibility_B_65,relative_vaccineEfficacyVsInfection_H1_0,relative_vaccineEfficacyVsInfection_H1_0.5,relative_vaccineEfficacyVsInfection_H1_5,relative_vaccineEfficacyVsInfection_H1_18,relative_vaccineEfficacyVsInfection_H1_50,relative_vaccineEfficacyVsInfection_H3_0,relative_vaccineEfficacyVsInfection_H3_0.5,relative_vaccineEfficacyVsInfection_H3_5,relative_vaccineEfficacyVsInfection_H3_18,relative_vaccineEfficacyVsInfection_H3_50,relative_vaccineEfficacyVsInfection_B_0,relative_vaccineEfficacyVsInfection_B_0.5,relative_vaccineEfficacyVsInfection_B_5,relative_vaccineEfficacyVsInfection_B_18,relative_vaccineEfficacyVsInfection_B_50,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,prob_death_0,prob_death_5,prob_death_18,prob_death_50,prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_0,ratio_death_highrisk_5,ratio_death_highrisk_18,ratio_death_highrisk_50,ratio_death_highrisk_65,ratio_death_highrisk_75,prob_hosp_0,prob_hosp_5,prob_hosp_18,prob_hosp_50,prob_hosp_65,ratio_hosp_highrisk_0,ratio_hosp_highrisk_5,ratio_hosp_highrisk_18,ratio_hosp_highrisk_50,ratio_hosp_highrisk_65,ratio_hosp_highrisk_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,beta_H1,beta_H3,beta_B,vac_eff_hospitalization,vac_eff_mortality
213,4.404694691393044,3.8691213392023087,0.04047310121860849,0.09450406339837293,0.12287093529082813,0.12486559957156333,0.16037743733519175,0.30534109246982555,0.4693352649565889,0.9411469197526295,0.7075535241897276,0.38634738349193054,0.13875755218284638,0.7101376053494698,0.1980031635934495,0.6957819611966538,0.05456298591555192,0.8464207423358874,0.6844124202727382,0.23607607736026173,0.2076166822778779,0,0.6425802954808288,0.5331046975370668,0.5311696054520021,0.4712116184196388,0,0.592317593060717,0.2612814213960003,0.2894754906616891,0.28802948959004754,0,0.437327427278649,0.4967607951122741,0.3770353257673956,0.3986219024103521,0,1,0.6897904408661134,0.49429376852294377,0,1,0.8141324187411005,0.41550854135643284,0,1,1.2609045744970626,0.3834008649500706,0,1,1.767065067895749,0.23084306821444925,0,1,1.8303027312300326,0.424343960082103,0,1,1.3631898463920231,0.42642786047325953,0,1,1.0993579129970508,0.660502696318784,0,1,1.5315038451432832,0.6266473995833876,0,1,3.1560511140028487,0.7346820886803084,5.3139995569404965e-05,1e-05,0.00011755266101563031,0.0016834225620962207,0.01838513219297761,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.00866504317362389,0.0006053029468604787,0.002283340327724601,0.018163375199085945,0.04385795821923649,0.3480118983051371,0.7289880666516335,8.494546153651974,7.360274309674468,4.077265120649918,8.683799964715707,15.836853188597917,2.5941599972562708,0.24372857983967686,0.864586390383944,4.461809131973706,7.193529008692303,101.5419193096136,3.699185524088179,10.694767798483827,12.33549640284634,59.53497806858482,145.72297497386825,56.317236900144245,8.87132722593417,5.797239916310298,6.431329678611811,11.811354783894979,67.378817820968,0,2.1439132871055455,10.250192266275587,13.730074912089854,35.248292142592284,40.29610539293271,25.462849060360167,6.04193941959792,65.52117805138343,141.22084900272523,374.5253870256551,440.94641132783397,6.343317555312604,3.399530200458731,41.855880007118415,74.0176488307107,63.51111548641327,162.53178082552617,0.05602748,0.05777868,0.05965933,0.1,0.2
214,4.325255962137271,4.108674579796263,0.033735736791780456,0.09493717541994577,0.11764968841217625,0.11255823919727845,0.16080140076962257,0.29997742042345227,0.47500562667735174,0.8872699602442122,0.674457207077402,0.4527785819560012,0.1385670216343711,0.7093492288623067,0.21240902736500175,0.6359020656368471,0.22532192540144466,0.862413249659202,0.7369261291403981,0.2976671796195089,0.3212483875031025,0,0.6737331100479231,0.3587352417053483,0.53107804452253,0.34721599420820853,0,0.6045649409752694,0.2966689939055019,0.3561225875578178,0.12821919427668643,0,0.43553326442722284,0.5735314558110883,0.15139991331522878,0.40851542508495653,0,1,0.8464978503877602,0.8054783014744512,0,1,0.7812993750176708,0.4845522430709364,0,1,0.20289741049506502,0.46442857883424576,0,1,1.0914163724101795,0.42969612852904404,0,1,1.6808334266878435,0.3938252471323991,0,1,1.1556547255500842,0.35112300522310697,0,1,1.9149699085716665,0.4081760012864034,0,1,1.3285560613924772,0.4575131416664886,0,1,2.0086836111617563,0.6852876686871535,3.625509827002065e-05,1e-05,6.0473726409861694e-05,0.0013503241029731144,0.006780891202769118,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.009835670714253963,0.0007251107695460732,0.00384594634702298,0.019594965773901508,0.04096373695045335,0.11208945578128884,0.5898044533791402,5.630130339319974,9.093019633510497,6.930849296812319,4.49708495238171,7.106894127834518,4.873792884476188,1.1984268835410434,0.31079153753445465,7.285815148014819,11.746518299860627,43.89715853556632,14.77661321292474,7.88927940404755,26.541892290533852,60.885117728019125,229.8649404597999,32.86695834357117,12.28954265366972,5.363742170397239,5.04841832480507,2.8093029394418454,33.32216755345787,0,3.9727534240485163,13.184990524689116,18.89424479617115,57.55793966931708,48.93747837094348,7.976042069813669,3.5309583952012433,67.50826908189383,181.22229766198845,230.78700416597422,590.2858009033778,14.657315152104553,3.075465861632652,39.38269983625028,73.64646049470662,32.054907688924544,337.10052954845213,0.05602748,0.05777868,0.05965933,0.1,0.2
215,4.1683771394888245,4.0235240521691935,0.04853038157907313,0.09086821711373029,0.11653969795400014,0.12485235405750186,0.1530113522899877,0.30819292216007954,0.46752172192533387,0.9286522608222276,0.7451907339185041,0.45369801673852606,0.27610050253145935,0.7048002446729544,0.19013932554062835,0.7165334729179827,0.15420888785467113,0.8832270286258226,0.7370161897789849,0.25010084835697394,0.19335309406492276,0,0.7769600729798997,0.5436185304239762,0.6099295076407276,0.2104063883649911,0,0.6730980121229282,0.3670120703703903,0.21345714315158648,0.230945954644413,0,0.38594674427655984,0.43300454144213113,0.3827159313697144,0.4939189347267253,0,1,0.8084623670022629,0.9224279406024251,0,1,0.7690724032809442,0.6346060361774999,0,1,0.78636857787059,0.3700191116178725,0,1,1.4773482468548929,0.4081709458498318,0,1,2.0415091469081457,0.3669017748768858,0,1,1.1356213230213494,0.30252931442068187,0,1,1.1103896353532532,0.4957858662754738,0,1,1.6723442138494777,0.460872940110625,0,1,3.286044933069802,0.7371468797438172,1.4365852916177513e-05,1e-05,0.0001175138797327773,0.0014560853416527226,0.008846714052036408,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.009728204997276153,0.0007147449542821907,0.0034738783715882703,0.015662016929315268,0.045067869828594675,0.2130296736174947,0.5047233027335939,8.360954632381421,7.894164532216841,18.35715562804154,8.547187743786615,12.09068121539228,5.471906591033177,1.4386000871632503,0.46761363965764835,1.7567205142346962,2.8322636862151223,79.76358391847089,14.888445543880902,11.69541088897966,25.624707819598996,51.05898203824137,181.621528869753,63.58520015498655,3.6398753415896548,6.106071430164176,7.480328417361643,10.996332183754685,37.84727188085275,0,2.76824462054537,5.9221694402829,28.29165560043713,13.878092062454101,25.091807320353624,8.740475981010054,5.352097840996537,3.340735437765347,235.02897141382175,520.5854087849275,665.194803342973,13.003514068714098,2.1691944994360246,47.649613323057935,77.21500137253545,12.719518717782545,262.9864363254485,0.05602748,0.05777868,0.05965933,0.1,0.2
216,4.089574446594016,3.936426409860429,0.04231672067497458,0.08914863407809795,0.114309246750452,0.11833767963915334,0.158409289742692,0.3046178086948887,0.4721458648481536,0.8885919328796231,0.7348121654705694,0.43809046540635305,0.25900487350192797,0.7555324404417635,0.31175131381879184,0.7322940884807494,0.2138376392269806,0.9434307271983418,0.7432058322234112,0.23624500504785387,0.2227733236196877,0,0.6678135484659216,0.6578034382333852,0.6068575984171009,0.3073010680133759,0,0.6051595507518266,0.32128668448887765,0.30925971239485034,0.3553799767131359,0,0.4978436612575655,0.5759745698717744,0.20493307685413703,0.3109349148384912,0,1,1.1705214468899365,0.9519893432952848,0,1,0.7771073050178576,0.4497564015527291,0,1,0.8015538655768252,0.42230981122240874,0,1,1.819665941987876,0.3439209597819808,0,1,1.9388195475922843,0.4532451876630643,0,1,1.2382289448947887,0.19390504747511733,0,1,1.6816426546461998,0.4181651047275941,0,1,1.0373300126215546,0.41342536356074,0,1,1.8990200066758285,0.8596807416477263,2.7277155871559078e-05,1e-05,0.00014374576757776345,0.0019916614970511837,0.012881092393456582,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.012437713111102833,0.0005905836732703903,0.004397137478801594,0.018892399245795905,0.04434663434951407,0.4146830743944798,0.6974668150481788,2.307674318810978,7.272749085933868,5.512339536018571,7.735792955887767,9.517745754094193,5.188163153418654,1.3478782350439875,0.8804927424698351,5.766190526542385,9.296511257078539,72.99394104660894,11.359860851897052,13.573940098759604,23.154918306914688,29.83493427642558,56.924540235001174,44.774960582158876,7.734381670393932,6.150391690999711,7.197262260758793,4.6063279024657025,16.072456115383204,0,3.1677295374003425,16.110949209503687,16.554974494279875,45.55290515968484,50.138432191352734,11.226202319826877,1.3625749323469458,54.998499095556795,156.49390840687852,255.22001678606452,932.6053790475871,14.644619577310486,2.1141706944698373,46.91193094922812,72.48156914209751,62.432177510898434,165.9935513102389,0.05602748,0.05777868,0.05965933,0.1,0.2
217,3.7225131428211142,3.7396840340846755,0.04596428726659938,0.08654370027550581,0.11646266505362331,0.12448494399889125,0.15617076555425208,0.299682752945484,0.473320664497342,0.9863037026021421,0.6376367436718915,0.4275298195103236,0.30925263495445116,0.6717937167027351,0.2518293490860746,0.737187504314659,0.15795899640114497,0.867473063210089,0.7115662975075796,0.36661273565337493,0.34168765093794035,0,0.7074889839720416,0.5935029675120675,0.5348922235240784,0.5304358865973521,0,0.6037334933264429,0.26893539134017685,0.25374674938710495,0.2467388722293395,0,0.4625442954378006,0.4608944083301987,0.2991220215119469,0.3285682602789626,0,1,0.6217408137291616,0.7572156230116001,0,1,1.0820091544779282,0.32789876804146867,0,1,0.6540595944928513,0.3010006256767082,0,1,1.4116971087711778,0.3685779807954554,0,1,1.5375185620959557,0.5394373485196229,0,1,1.3525781849606624,0.2955951053753145,0,1,0.8567636971537367,0.4774652191504682,0,1,1.2149913941844503,0.5809493714118934,0,1,1.5526544203568045,0.7991007067519568,3.442177733073123e-05,1e-05,4.173750539818062e-05,0.0010342008774283239,0.012363304589551543,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.01014553672384989,0.0006911895585136899,0.0042486758096599644,0.0165311068168436,0.03723102547066631,0.20250937397041135,0.4371223491790097,5.312830461568258,11.674621938776298,6.387470906776971,9.637112987170761,5.846210708291341,4.591078285645111,1.2245508247992067,0.6185030214016274,2.522593064154105,4.067037797309679,97.34824055040534,9.982042128379819,8.95075790206868,23.951444297604517,37.11340294605682,122.4073377231526,26.219515373646153,11.916089266040974,5.592083715412677,7.6032276232726845,14.003951794071552,27.814738933231286,0,3.1006709692619836,11.650368091909154,18.422447420637848,19.928485206817427,77.13035165840188,12.690357054931289,4.507964987677403,75.28940133509383,137.6407811071417,512.699239491536,522.9856496831521,17.8387918281124,3.111900127568985,7.381102999347493,58.588622802841655,31.597496087613607,185.7975288373959,0.05602748,0.05777868,0.05965933,0.1,0.2
218,3.0092190543645296,4.110811680758838,0.03867660148719187,0.08599810220133743,0.11437775168509363,0.12680561622043932,0.15834519100284694,0.3044213327480873,0.4772290212374066,0.9332363786717737,0.7046005344659703,0.4987593960757458,0.14087394559756905,0.7251756363762664,0.21150166528483402,0.7318089968896372,0.33502754241555466,0.9490148095926649,0.7101629604823235,0.3100781815730361,0.2195396582498662,0,0.6179366641722212,0.43751298701026275,0.4806718399710186,0.3528534350273233,0,0.6655994594092594,0.3190114090060858,0.13723398496380312,0.23628458829071064,0,0.5774529430901397,0.4849051086515953,0.32310719857766534,0.39493215842386353,0,1,0.5614423153341472,0.5834034551795695,0,1,0.9014060352013952,0.44722632224469855,0,1,1.4022331238615053,0.7675606991068236,0,1,1.5063791352382332,0.2307200696812623,0,1,1.117618414565141,0.5618588648914312,0,1,1.301193857046366,0.21848867752028955,0,1,1.3800399999478636,0.46825737421443,0,1,1.379982443615914,0.576136590211902,0,1,4.549138252072007,0.8355243994207308,3.581673648002355e-05,1e-05,8.84166517793436e-05,0.0010246594963539551,0.011255865502123825,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.012221132156564153,0.0006065591964007186,0.004153587794302528,0.02017097362125741,0.04737990199041667,0.19692169764162135,0.43482974003117386,11.857826438112264,16.33842594015812,7.460146301411915,5.719816852178172,11.801104897733026,1.6782680186875838,0.45882298355010853,0.648449786276814,7.09620210789353,11.440815643338548,66.73617263455917,4.881975733618008,10.373114894352653,18.877264111524028,36.98915651095598,86.80558787113226,50.59958887784241,6.915599170185946,4.9358237975976795,8.80199540381986,13.234816817262105,58.1551642265933,0,3.788667697315005,14.385293656194639,10.168342586515465,56.05999665235888,22.068130242766998,24.799197642824385,5.554755906084878,46.77587596877651,230.55796348756706,541.3865025725095,679.7852237338292,19.10970061556388,3.560950831866099,32.37352770842783,87.6178815486208,63.3377716440651,188.48671110604744,0.05602748,0.05777868,0.05965933,0.1,0.2
219,3.0274446636520675,4.080262953173446,0.04527133051224994,0.09745415537519662,0.11651041645217718,0.1174107970173985,0.15886093176588406,0.29990798976713823,0.46217139544028846,0.9162926671592927,0.7310210890358999,0.37997586838636266,0.17988992780635413,0.7245973565442289,0.21537684053434994,0.7514580219033884,0.18329540687786028,0.9238734951274531,0.6573208273876479,0.33149942095580004,0.19664318665755326,0,0.714759740404018,0.6413930083171339,0.5492050397516118,0.4799782752271282,0,0.5937400169322151,0.3517415033895961,0.24249172703038352,0.2747317862948675,0,0.4931695740448242,0.5867898217057362,0.3179460656935107,0.34838279977967773,0,1,0.6159716032067759,0.8672674957129259,0,1,0.5553067260283667,0.435755422455914,0,1,1.6176387519555,0.5059868741021152,0,1,1.3756095495435383,0.432894030906824,0,1,1.1861030951074045,0.40318173145308717,0,1,1.08086039866352,0.20183226545236213,0,1,1.0593274779252064,0.47534948830848933,0,1,1.033092532600869,0.5774029604954848,0,1,2.987809815682702,0.5200072317448934,3.833790338818891e-05,1e-05,6.140044777153764e-05,0.0006938265584462167,0.008341502146199862,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.013874188363194638,0.0006763054844063441,0.0028875209881653397,0.01571878806412341,0.04632634549820551,0.1938907277623825,0.44460245349008526,4.0124901751682565,9.265323913508576,13.170226790941063,10.385834810788705,19.035561258284726,4.024809412752829,1.3714140330805114,0.8890154801990829,5.201179415886676,8.38557497663362,65.89108924746037,8.598832716408372,14.444963304683117,28.21782003483785,59.476601067940294,104.17195646048174,28.137530409380442,9.1462745738833,4.349646044118076,5.612860101098945,6.441026748784566,26.76232351881972,0,2.3331293786814973,3.4126104261431163,10.151073428002999,41.08931738550474,46.701896858064664,19.072579799015937,3.036117496836617,93.64723791837153,153.52023804717464,292.88871098065715,170.97689906968478,11.927506154459387,2.349867556257823,53.396231283120215,75.03848165648992,91.05719270670099,273.96594988939023,0.05602748,0.05777868,0.05965933,0.1,0.2
220,4.651803944719122,3.7155027360514827,0.04406595162727492,0.08204158637377149,0.11317928019542091,0.1284579329419148,0.15453413791723908,0.30997016084978274,0.4704364758060198,0.9350931430976976,0.7437865561529087,0.4457204732045985,0.1773068165795019,0.6535877358021005,0.2631002413948326,0.693658742141198,0.20927554350711713,0.8712515417102531,0.6710825399691516,0.2630305794332991,0.2466243420230782,0,0.6544858464827387,0.5526355241038086,0.5417059925785201,0.47257999951502827,0,0.5802417561790737,0.3027989376131175,0.2207408234821291,0.2103035471849361,0,0.5046477108263108,0.5835778939107739,0.3878380679256479,0.3510138925876918,0,1,0.774692017474876,0.702650225535424,0,1,1.1283635168320212,0.36275184619408934,0,1,1.089650675872426,0.46966691529734844,0,1,1.4740273640794075,0.4040024129637998,0,1,1.5137705168076685,0.5391677809741403,0,1,1.512522056977393,0.3577600176158974,0,1,1.5940023889345127,0.5900651843974142,0,1,1.5913165540994054,0.7205743880558572,0,1,1.6691377744893572,0.7490165410954349,3.074964024965674e-05,1e-05,0.00010277622648588767,0.0014733230868803847,0.014529562438934418,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.01416906806783466,0.0005863038230769182,0.004471213862067604,0.01893254807031158,0.032975739220340715,0.24445618545744985,0.7755874902225475,5.979611882626605,7.665096505438976,6.371090178190419,3.3778053046211998,15.858094548428037,2.07164719205874,1.1301839898668224,0.6363466560166047,2.59056246989721,4.176621124936318,121.00702811823083,8.536939420225917,19.540645383410958,31.134154917424027,49.55201783805522,29.27968265986703,26.70438120443952,6.561830259144233,6.590322525466162,9.44898114872673,10.331973821763881,71.5870946989827,0,3.3172551046655476,15.46516939872393,20.39519718134217,20.46544351218796,18.576424489889426,16.079888188910967,3.5180750249887938,64.25043232774384,152.77691257582393,372.5734709417503,337.2358909941849,8.140313076187878,5.857322989353053,34.17182727245962,15.522530264139222,17.844447597222235,213.22397087062478,0.05602748,0.05777868,0.05965933,0.1,0.2
221,3.231331381116264,3.967120502382261,0.0444424050032022,0.08419549114097075,0.12582836512873932,0.130854496812399,0.15406593013444728,0.2973979513617079,0.4556036691479525,0.9829305004535702,0.6507556132921483,0.4011159311916815,0.3000928459622788,0.7692768659275846,0.11729581890406277,0.6662895114537426,0.25933647938756427,0.785250901802785,0.70654674923002,0.34598270907238204,0.2722685138461068,0,0.616001355806365,0.49259220868110853,0.5590560325880576,0.17095959779247805,0,0.529212373411525,0.38953138813111854,0.31871140945572896,0.3066150311697301,0,0.5506668754413759,0.5289617860482362,0.21170004784627036,0.2593108751577707,0,1,0.8031542000640969,0.8549030471971009,0,1,0.6139928145315339,0.33075829484701014,0,1,0.8689870436168947,0.6014325341642333,0,1,2.1579790295409187,0.3220048563153775,0,1,1.3081390095857444,0.5190707433228401,0,1,1.1150829323926341,0.2556212923310347,0,1,1.3701285589721763,0.473854865651349,0,1,1.6085532563104872,0.6935535746780286,0,1,3.575228062919611,0.8827920882036481,4.3895136748462684e-05,1e-05,7.06614876936838e-05,0.0017377034020629434,0.007171817592091701,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.010858261988256212,0.0006263054101867437,0.004495701603366749,0.01664072476594255,0.04550305481678894,0.26181729044272417,0.6990606048405801,3.2785271327747303,7.8242452186580715,25.477804078853534,6.4415322039479985,10.393337141914676,2.2448884579210535,0.929476014963846,0.8114675125265987,3.8390453695130975,6.18948131003132,89.36053605007189,10.542796863962066,15.804470067724752,26.309246872562845,23.152123235150437,58.30546086813243,61.58678727131842,10.693071730930873,4.485511483093327,5.193107660973851,13.39168057377807,41.47531289951683,0,1.223288799003006,7.2156393133597785,7.213084381523011,30.32845841915347,42.303490687981785,14.781592432280219,5.708381107390121,28.17447110249784,142.27643595606077,398.87762445928695,698.4336271093546,12.844731259925654,1.33512406598288,21.52216543002594,102.99281214977077,25.659940430993977,147.51981094103246,0.05602748,0.05777868,0.05965933,0.1,0.2
222,3.895860962724554,4.108746462005306,0.04789342394610255,0.08720917683091164,0.1177042029115164,0.12013930599482825,0.1644012273501431,0.303184829337829,0.46874980398619165,0.9764146114247487,0.5963266782088039,0.4763475158746809,0.24194247256578072,0.7955003370577205,0.13329111833727586,0.6372405914044059,0.2672592984054546,0.8637109670202967,0.7380673359845945,0.34769106165919006,0.1897427262307831,0,0.5225765610003407,0.5012700764420509,0.5629602829374613,0.32330852176851893,0,0.5758053274320534,0.32055123583402123,0.37822417432098193,0.3712408089190004,0,0.41859984645803305,0.5403838649143178,0.36157824089850865,0.3937423596439937,0,1,0.8165178665156962,0.7969047893429769,0,1,0.9032832587629284,0.27738584498693625,0,1,0.6474058958716504,0.6026735214434897,0,1,1.1588990597374147,0.7538959799505894,0,1,1.446000968574144,0.40771871278622274,0,1,1.1764804676256277,0.3021459135314494,0,1,1.2412789140561584,0.5004460747406636,0,1,1.4354548582643796,0.49362778997039886,0,1,2.673430299425012,0.5368244751017599,3.6444112009926743e-05,1e-05,0.00010379148816674331,0.0007961745494719452,0.011685547068739848,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.010884426868049777,0.0004935687196749925,0.004570712679999273,0.017609931618224793,0.04650068582391733,0.2840423618547015,0.738127624608294,6.813772576584799,17.974204639802593,4.304380986713414,7.576369062927567,8.830513275176909,6.75903230983733,2.1050820688932412,0.9875197039644372,1.5712195399480393,2.533190686855002,70.42538354428396,3.0110930201254122,6.823498902234331,11.093357190325708,46.45597703226299,184.56022226825323,38.48167744538787,5.563746876791007,2.210471465779144,1.4302936576965128,11.877810414709522,57.614522361727346,0,6.88922345428904,22.111192622997923,5.05734771133441,12.412634365589511,4.687957750448273,11.132262657665608,5.447344577715768,69.30176691751758,134.9531297605482,504.74672046042656,405.0962827319431,14.086699365050244,3.840792455646208,5.892340280391052,71.91922457131017,16.74612120986628,114.83930331082443,0.05602748,0.05777868,0.05965933,0.1,0.2
223,3.889618068829719,4.0086313733755325,0.046120458221492536,0.0879280466748705,0.1213820559146292,0.1213135530378253,0.15302091187609632,0.30143936416160366,0.47911975911233934,0.8938870312220568,0.724069188949954,0.4145826922796211,0.26895003417132896,0.7208296302342199,0.1710368265910377,0.5632528072414885,0.2710315145108022,0.9008381818561799,0.6890138844252437,0.2831786008133602,0.3002888114288398,0,0.6751048182906293,0.47114293432954757,0.5857313278636569,0.40529547633956386,0,0.639317155582081,0.38068225277358975,0.23912490340998033,0.2733919559253417,0,0.4906028593431212,0.5054107581312182,0.37003341120673955,0.6098825992679775,0,1,0.8910557852633543,0.3832333351842019,0,1,0.659350439481411,0.5270699409286531,0,1,0.30687074828509736,1.1539125634646448,0,1,1.5642265149295447,0.23531777524555528,0,1,1.432540822346486,0.3145730853426313,0,1,0.8338958619764893,0.2834617384306407,0,1,1.769700133144532,0.7381287421854278,0,1,1.1540731925063332,0.4661537879281741,0,1,1.6658993217773637,1.3147223660899705,4.5163954637856586e-05,1e-05,6.325669136353164e-05,0.0014220894376065114,0.011052892735243148,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.019301036004850926,0.0005732985551763564,0.003912912831204195,0.019423146034856637,0.04115569842444152,0.1986729620263844,0.46436227395470187,4.115156788403213,9.402409419428079,7.796400343518066,6.432176593045694,17.017431763676907,1.8047189370956715,1.779833788199828,0.8169531384670998,1.8579969320429635,2.995546074110084,19.051810052234735,11.23298000784224,17.04579853706915,10.497838648670443,20.778137369394013,135.38555891965564,42.83829591830731,4.392883772228034,2.8194056052216907,7.01332699433649,15.814836765973336,13.904379377914221,0,2.4501046264423123,11.480865457580077,17.582136481064108,14.678175763139413,45.2196012971084,6.425806068620171,6.22307144191337,59.39428723083475,36.316792746779456,411.1587820570245,583.3800644079345,12.654041346464766,5.545916439913362,38.704568557925356,108.05417300152388,23.56506591864883,270.80563963354246,0.05602748,0.05777868,0.05965933,0.1,0.2
